Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,monthly_debt_to_annual_income,part_of_loan_to_pay,months_to_pay,was_bankrupt,was_problems,is_tax_liens,was_delinquent_in_last_month
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,0.37913868555884506,0.6314895580920825,8.51788335261344,-0.3264900671789613,1.1146699794078807,-0.3273751528441557,home improvements,Short Term,-0.3491225725968502,5.836017479893699,4.319929239810904,-0.23772419707832212,0.0,5.962184520207777,-1.0512040574982195,0.856390700623719,0,0,0,0
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,-0.4381026477576284,1.4348719376736547,0.1997645319448804,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36885901928651366,0.4563248706610795,-0.14002770432475659,-0.23772419707832212,1.0,-0.04677606549220651,-1.225272639990438,0.5219011572372075,0,0,0,1
Own Home,-0.2027334643907894,8 years,-0.1031789807490464,-0.4381026477576284,0.01133473876595617,-0.18974795967348698,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.371129322393568,-0.07126775716793905,-0.29757915305819993,-0.23772419707832212,1.0,-0.25904727293155716,-1.7238511877123022,0.012133138657727745,0,0,0,1
Rent,0.16391147165032488,4 years,-0.1031789807490464,-1.4596543144032201,-0.9611807733591049,-0.2697515169354611,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.35968845190706494,-0.5860602619366245,-1.4805673915095265,4.227760176138037,1.0,-1.870400654377963,0.4502225597513954,6.1804355010168335,0,0,0,1
Home Mortgage,-0.9780719717150435,10+ years,-0.1031789807490464,-0.029481981099391662,0.377789859276849,-0.43161250699320414,1.6169031898386654,0.8938129232821113,2.534295763625736,debt consolidation,Short Term,-0.3697285116965723,-0.5059599362968512,-1.191075056792765,-0.2363646341697466,0.0,-0.9575806579632745,-0.048232950954013046,0.6659284814612402,1,1,0,0
Rent,-0.2027334643907894,1 year,-0.1031789807490464,0.7877593522170818,-0.9329919179351902,-0.3256767622049349,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36751388359759285,-0.2640660551744674,-0.7943226424393407,-0.23772419707832212,0.0,-0.9283165251424278,-0.05361509660035724,0.29321206055026877,0,0,0,1
Rent,-0.2027334643907894,10+ years,-0.1031789807490464,0.37913868555884506,-0.31283709860906384,-0.10453589495942293,-0.3264900671789613,1.379698446758804,-0.3273751528441557,debt consolidation,Long Term,-0.3563541375345792,0.03585505048809307,0.2869840547961424,-0.23772419707832212,1.0,0.5285426791341877,0.2593017066271176,-0.23343257555222713,0,0,0,0
Rent,-0.2027334643907894,10+ years,-0.1031789807490464,0.37913868555884506,0.307317720717062,-0.45747848467900654,-0.3264900671789613,-0.03378671244612024,-0.3273751528441557,debt consolidation,Short Term,-0.3682514056181406,-0.5529506102872296,-0.7298313573622929,-0.23772419707832212,0.0,-0.8414265405521786,0.1947842430624078,-0.40850788788156983,0,0,0,0
Home Mortgage,-0.8473195108572815,4 years,-0.1031789807490464,-0.23379231442851003,0.06771244961378611,-0.34545143456541183,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Long Term,-0.36305644622270716,-0.41152347282950474,-0.9540716972173493,-0.25879742216124296,0.0,-0.5493767299033074,0.3083161424219234,0.24134756404709345,1,1,0,1
Home Mortgage,-0.3326874556923925,10+ years,-0.1031789807490464,0.7877593522170818,-0.8907086347993178,-0.2944698573860573,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3649920119355334,-0.00231776094961142,0.3190183890611505,-0.25675807779837967,0.0,0.8082266491121526,-0.0464194383717783,-0.2821323484987454,0,0,0,1
Home Mortgage,-1.2329925906290113,3 years,-0.1031789807490464,0.1748283522297267,-1.102125050478679,-0.30305506670327326,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36930510669689154,-0.5532350574663482,-0.7241682956320671,-0.23092638253544442,1.0,1.540528406900526,0.09153089467841789,-0.4136171964671315,0,0,0,1
Rent,-0.2027334643907894,6 years,-0.1031789807490464,-1.0510336477449835,-0.18598724920144735,-0.5896333263023724,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.36739566012365604,-0.7316972176453034,-0.4862351796531814,-0.23772419707832212,1.0,-0.5132261007237406,0.43167252385612753,-0.842939445226403,0,0,0,1
Rent,-0.6317572989884346,4 years,-0.1031789807490464,0.1748283522297267,0.29322329300510436,-0.2917773238726888,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.20262546448486854,-0.9151064515810202,-0.22888703817258113,0.0,-0.7535347602432988,0.5728946516924234,0.716564289700176,0,0,0,1
Home Mortgage,-0.2027334643907894,5 years,-0.1031789807490464,0.9920696855462001,0.3636954315648914,0.2868966820332318,-0.3264900671789613,0.7171272783814958,-0.3273751528441557,debt consolidation,Long Term,-0.3525194354351979,0.379125906248315,0.7074875190927522,-0.23772419707832212,0.0,1.0950927097193641,0.22094165129723256,-0.13277147998870678,0,0,0,0
Home Mortgage,-0.2027334643907894,5 years,-0.1031789807490464,-0.6424129810867467,-0.6088200805601697,0.20720210402689013,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3682472815434684,-0.32471019376253446,-1.2519318395653398,-0.23772419707832212,0.0,-1.5448596137028587,-0.07543863255201562,2.055785475521515,0,0,0,1
Home Mortgage,2.1457866149186335,9 years,-0.1031789807490464,0.5834490188879634,0.40597871470076374,-0.051259043309655875,-0.3264900671789613,-0.1663009461215819,-0.3273751528441557,other,Long Term,2.7511385336896237,0.07977369494399153,0.40616192105910115,-0.2649154552498329,0.0,-0.9120937402779875,0.5723682568040246,-0.246450740102193,0,0,0,0
Rent,-0.8466070303302474,< 1 year,-0.1031789807490464,-0.6424129810867467,-0.17189282148948976,-0.34253820158373444,-0.3264900671789613,1.5122126804342657,-0.3273751528441557,other,Short Term,-0.36709322798102695,-0.8397871457103384,-0.8572079846376679,-0.22820725671829337,0.0,-0.3231494661462856,0.5425265817207539,-0.9862026086790514,0,0,0,0
Rent,-0.5680271442599426,10+ years,-0.1031789807490464,-1.2553439810741018,-1.243069327598253,-0.2494030259573811,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,home improvements,Short Term,-0.3717960477989094,0.14405875742477556,-0.9165433478409282,-0.23772419707832212,1.0,-0.8222051727945309,-3.765900445497983,1.6452150285229394,0,0,0,1
Home Mortgage,-0.6686834449240258,1 year,-0.1031789807490464,2.8308626855082655,-1.1444083336145512,0.25493939902210394,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.3585426464939679,0.5518991228449001,0.22392966597900255,-0.2526793890726531,0.0,1.5071092801244828,0.006573002623273654,0.2862242074051732,0,0,0,1
Own Home,-0.2027334643907894,10+ years,-0.1031789807490464,-0.6424129810867467,-0.6792922191199566,-0.5646280765429746,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.371071585348157,-0.6920452808761827,0.05817945623314289,-0.23772419707832212,1.0,0.2202711348539723,0.07040307514001148,-0.8772181136017004,0,0,0,1
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,-0.029481981099391662,-0.3410259540329788,-0.46807205915783345,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.3708853146421286,-0.6985306765600847,-0.6391378463692753,-0.23772419707832212,1.0,-0.7192339409907929,0.1282468826320723,-0.743863757977339,1,1,0,1
Home Mortgage,0.27161887270264135,3 years,-0.1031789807490464,0.1748283522297267,1.8436103413204195,0.013163131489710345,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,home improvements,Short Term,-0.36968795829562884,0.04205599899287667,0.22680345849881856,-0.2316061639897322,0.0,-0.12346733190080252,-0.9600489596125701,-0.1992919284099746,0,0,0,1
Rent,-0.20328625100659167,10+ years,-0.1031789807490464,-1.4596543144032201,-1.2007860444623808,-0.5316114360839641,3.560296446856292,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.3675248811300521,-0.598405269510368,-0.8706471908332781,-0.2316061639897322,1.0,-1.0308161630785369,0.29066300749337437,-0.38453372060762314,1,1,0,1
Own Home,-0.42619438279209976,2 years,-0.1031789807490464,0.1748283522297267,0.13818458817357315,-0.38945890854620535,-0.3264900671789613,2.13061243758642,-0.3273751528441557,debt consolidation,Short Term,-0.3683098300093303,-0.3040024391227067,0.12960165268151178,-0.22820725671829337,0.0,0.7084598652800024,-0.10867713362167394,-0.4960954009309041,0,0,0,0
Home Mortgage,1.2951340022280757,2 years,-0.1031789807490464,1.1963800188753184,-0.2282705323373197,0.0785563839496357,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3486050012254872,0.5305655844110115,1.1575741416815857,-0.2513198261640775,0.0,-0.11234631711195948,0.24132994458697446,-0.19399577785540692,0,0,0,1
Rent,0.3967697625202737,3 years,-0.1031789807490464,-1.2553439810741018,-0.9470863456471476,-0.28394249274772304,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36065486007192066,-0.05681784046871858,-1.1124683790448562,-0.25064004470978973,0.0,-1.5232652501086608,0.1941829787998103,2.0904152240624185,0,0,0,1
Home Mortgage,-0.25429002942461376,10+ years,-0.1031789807490464,0.37913868555884506,-1.0175584842069345,-0.3768348989589366,1.6169031898386654,0.010384698779033643,2.534295763625736,debt consolidation,Short Term,-0.36478787023925874,-0.6214454910189676,-0.012397507121162462,-0.23908375998689765,1.0,0.19820828843936777,0.39935973120860463,-0.7911545416959012,1,1,0,0
Home Mortgage,1.182512942368628,10+ years,-0.1031789807490464,-0.23379231442851003,0.5187341363964231,0.1951960529508863,-0.3264900671789613,2.0422696151361124,-0.3273751528441557,debt consolidation,Long Term,-0.35425154679752824,1.1679548233797763,3.9122733185440595,-0.25539851488980414,1.0,1.8953260138543642,-0.05436324487810856,-0.4379105871955692,0,0,0,0
Rent,-0.9210243929642499,< 1 year,-0.1031789807490464,-0.6424129810867467,-0.4255925203047232,-0.4769221078370201,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.3661831821700248,-0.6892008090849975,-0.8593210673728268,-0.22820725671829337,0.0,-0.17662045604736537,0.42095996071457853,-0.6177642134736631,0,0,0,1
Rent,-0.9106811411752387,2 years,-0.1031789807490464,-0.4381026477576284,0.9415669677551454,-0.10718428857912966,-0.3264900671789613,0.14289893245449528,-0.3273751528441557,debt consolidation,Short Term,-0.36613644265707307,-0.41317326646839214,-0.6105689677899278,-0.22616791235543005,0.0,0.43111720081690263,0.19311944262244238,-0.24131393878644988,0,0,0,0
Rent,-0.2027334643907894,2 years,-0.1031789807490464,-1.2553439810741018,-0.7779532131036585,-0.5678502887802845,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36660315044081204,-0.6166098889739529,-1.1294575642355331,-0.23772419707832212,0.0,-1.3798483585635783,0.34667886227014644,-0.03521725936566367,0,0,0,1
Home Mortgage,-0.7555323643400702,5 years,-0.1031789807490464,-0.4381026477576284,0.15227901588553028,0.23988769528343737,-0.3264900671789613,0.4079273998054186,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.0014075299764321773,-0.867266258457024,-0.2336455083525955,0.0,-0.49837708146802073,0.5725195794280667,1.0888260463675419,0,0,0,0
Rent,-0.2027334643907894,5 years,-0.1031789807490464,-0.23379231442851003,-0.32693152632102146,-0.24821124882851306,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36477893474413564,-0.25035570114095507,-0.9641299710367054,-0.23772419707832212,0.0,-1.1571002460360198,0.14170125866311695,0.7288248670865125,0,0,0,1
Home Mortgage,0.05141325326105546,10+ years,-0.1031789807490464,-0.029481981099391662,-0.5383479420003826,-0.09630380479150118,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36886383070696455,0.3521034242320562,0.7321683254394075,-0.2384039785326099,1.0,0.6862888131230747,-1.0860231186498797,-0.16281931878079411,0,0,0,1
Rent,0.7245599415439978,2 years,-0.1031789807490464,0.7877593522170818,-0.270553815473192,-0.18822513334215563,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.20780240314482548,0.07356269854509927,-0.23704441562403436,0.0,-0.5892851616754687,0.5729043015584274,-0.37655266105027374,0,0,0,1
Home Mortgage,-0.5876080746063606,10+ years,-0.1031789807490464,-0.8467233144158651,-0.2987426708971067,-0.4988817049337551,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36633233620400324,-0.6832274183235088,0.3551098421776635,-0.25335917052694085,1.0,1.495957493999754,0.41251904447539955,-0.8989683711792515,0,0,0,1
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,-1.0510336477449835,2.0268379015758664,0.4475658949621068,-0.3264900671789613,0.5404416334808803,-0.3273751528441557,debt consolidation,Long Term,-0.3589667388394273,0.8806631724700777,-0.26799599476597613,-0.23772419707832212,1.0,-0.2191894818351124,-0.14527853961282802,1.2386930243286745,0,0,0,0
Home Mortgage,0.618523184486106,2 years,-0.1031789807490464,0.37913868555884506,0.8710948291953583,0.6412296784031615,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,0.3792396851199624,-0.618260588945906,-0.2363646341697466,0.0,-1.1317008949274936,0.5718100491705576,1.200169986884519,0,0,0,1
Home Mortgage,-0.609793244120558,4 years,-0.1031789807490464,2.8308626855082655,0.4623564255485937,-0.05368673746105371,-0.3264900671789613,1.0704985681827268,-0.3273751528441557,debt consolidation,Short Term,-0.3655748811558731,-0.35884385525675605,-0.02524505015092823,-0.22820725671829337,0.0,0.8636795433543667,0.17961600508124428,-0.49865706529382536,0,0,0,0
Home Mortgage,0.34881245256267296,9 years,-0.1031789807490464,-0.4381026477576284,-0.045042972081873266,-0.3876050330124106,1.6169031898386654,2.616497961063113,2.534295763625736,home improvements,Long Term,-0.34911294975594837,-0.5111937643926319,-0.5986511811636318,-0.26423567379554513,0.0,-1.0063345486583435,0.4865892268658725,-0.4254782459655334,1,1,0,0
Rent,-0.6569398003749821,6 years,-0.1031789807490464,-0.6424129810867467,-1.341730321581955,-0.398110327703914,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.4056638609396634,-1.2275046031469035,-0.2316061639897322,0.0,-1.326949716406972,0.5732731173162539,1.39116116654903,0,0,0,1
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,-0.029481981099391662,-0.7074810745438714,-0.31587770581202,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.3676135487355047,-0.36970973749908326,-0.6382926132752118,-0.23772419707832212,1.0,-0.7180951469594657,0.04602182102943505,-0.13571652873007148,1,1,0,1
Own Home,-0.5054516993511264,3 years,-0.1031789807490464,2.422242018850029,0.15227901588553028,0.2315011154876994,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.369103027037953,1.0862047041011156,0.34243134576671047,-0.28258977306131494,1.0,1.2408683632740312,-2.2375751552313323,0.6769070505472051,0,0,0,1
Rent,-0.3524157958030244,2 years,-0.1031789807490464,-0.23379231442851003,-1.4544857432776142,-0.27833672625267714,-0.3264900671789613,0.2754131661299569,-0.3273751528441557,debt consolidation,Long Term,-0.35819966095039535,-0.3867765682461941,0.22562013216712962,-0.2513198261640775,0.0,0.7084110263792425,0.3849798747444595,-0.605512125571854,0,0,0,0
Home Mortgage,-0.13950695969002835,10+ years,-0.1031789807490464,0.5834490188879634,-0.35512038174493615,0.3249452703696852,-0.3264900671789613,2.0422696151361124,-0.3273751528441557,debt consolidation,Short Term,-0.36299458510262395,1.507243418632339,0.08252216934217277,-0.23024660108115666,0.0,0.1649054531108569,-0.7892735876276477,1.389442937873224,0,0,0,0
Rent,-1.0849931873582188,10+ years,-0.1031789807490464,-1.6639646477323387,-0.8202364962395308,-0.6218554486754709,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.37109770448774765,-0.8686300896729557,-1.2643567660480737,-0.2336455083525955,0.0,-1.0273788130028008,0.5625793100933444,-1.0421310754706612,0,0,0,1
Rent,0.22149955286990286,8 years,-0.1031789807490464,0.5834490188879634,2.139593323271525,-0.17919852508832185,-0.3264900671789613,-0.1663009461215819,-0.3273751528441557,debt consolidation,Short Term,-0.3504333409968359,-0.3513344497280273,0.7092625085902856,-0.24384223016691206,1.0,0.4311891910713647,0.4405392071668399,-0.6779077146619436,0,0,0,0
Home Mortgage,0.10642166360688954,10+ years,-0.1031789807490464,-1.2553439810741018,-0.1014206829297027,-0.31671636379159385,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.36120817342377615,-0.16468021079045886,-0.8331188414568571,-0.23092638253544442,0.0,-1.143941603182343,0.22914904890521512,0.6011825054866653,0,0,0,1
Own Home,-0.09385906937177925,4 years,-0.1031789807490464,-1.2553439810741018,-1.2853526107341253,-0.5656874339908574,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3678829882807561,-0.5871411612172749,-0.5762525041709481,-0.2649154552498329,0.0,-0.722402452168842,0.2589969891750375,-0.5718192838300693,0,0,0,1
